circuit,n_qubits,method,swaps,twoq,depth,twoq_depth,fidelity,mean_2q_err,static_cost,wall_s,qiskit-o1_swaps,qiskit-o1_twoq,qiskit-o1_depth,qiskit-o1_fidelity,qiskit-o1_mean_2q_err,qiskit-o1_static_cost,qiskit-o3_swaps,qiskit-o3_twoq,qiskit-o3_depth,qiskit-o3_fidelity,qiskit-o3_mean_2q_err,qiskit-o3_static_cost
queko_BIGD/20QBT_45CYC_.2D1_.5D2_8,20,rl_multistart_routed,84,433,326,433,0.06411805305822156,0.0035319016194736872,678.0,0.539,93,460,362,0.05501814755571893,0.0034812641793663893,618.0,73,358,317,0.1168247999393335,0.0033112865212777402,592.0
queko_BIGD/20QBT_45CYC_.2D1_.5D2_9,20,hybrid_sabre_adopted,90,449,415,449,0.06715139376621851,0.003358311973264339,742.0,0.449,90,449,415,0.06715139376621851,0.003358311973264339,742.0,82,383,283,0.0847520200343996,0.003505219630096219,692.0
queko_BIGD/20QBT_45CYC_.2D1_.6D2_0,20,hybrid_sabre_adopted,99,483,433,483,0.051038980095436316,0.0034193784753733638,646.0,0.42,99,483,433,0.051038980095436316,0.0034193784753733638,646.0,78,382,286,0.08865233482152896,0.003553003413795675,648.0
queko_BIGD/20QBT_45CYC_.2D1_.6D2_1,20,hybrid_sabre_adopted,99,483,457,483,0.0490023796822516,0.0035435813762663103,708.0,0.496,99,483,457,0.0490023796822516,0.0035435813762663103,708.0,83,393,335,0.09290095996577388,0.003347998127107852,614.0
queko_BIGD/20QBT_45CYC_.2D1_.6D2_2,20,hybrid_sabre_adopted,102,496,445,496,0.041261350264770354,0.0035432328206822868,632.0,0.408,102,496,445,0.041261350264770354,0.0035432328206822868,632.0,97,441,356,0.06586086742631608,0.0036037323346264816,904.0
queko_BIGD/20QBT_45CYC_.2D1_.6D2_3,20,rl_multistart_routed,116,544,481,544,0.03299017172667059,0.0033322904418655215,718.0,0.416,114,538,448,0.03229666153681435,0.0034855728376349264,766.0,98,462,447,0.060781159129690475,0.0032885618215552437,702.0
queko_BIGD/20QBT_45CYC_.2D1_.6D2_4,20,hybrid_sabre_adopted,114,548,441,548,0.03132690811239863,0.0035719531763692292,680.0,0.626,114,548,441,0.03132690811239863,0.0035719531763692292,680.0,84,410,372,0.07607947383909786,0.003466588082963606,728.0
queko_BIGD/20QBT_45CYC_.2D1_.6D2_5,20,rl_multistart_routed,102,500,418,500,0.04549685669799192,0.003378798364402333,662.0,0.401,109,521,385,0.03675036066183955,0.0035806594915717554,848.0,81,393,341,0.09061350766352305,0.0034629067524682635,728.0
queko_BIGD/20QBT_45CYC_.2D1_.6D2_6,20,hybrid_sabre_adopted,82,440,360,440,0.061425512505589974,0.003514219171924609,722.0,0.361,82,440,360,0.061425512505589974,0.003514219171924609,722.0,77,375,282,0.10102082297042343,0.0034649817497781434,788.0
queko_BIGD/20QBT_45CYC_.2D1_.6D2_7,20,hybrid_sabre_adopted,106,528,384,528,0.03657064952979682,0.0033873944742385336,782.0,0.438,106,528,384,0.03657064952979682,0.0033873944742385336,782.0,84,394,308,0.08655483881776513,0.0033592706401346386,974.0
queko_BIGD/20QBT_45CYC_.2D1_.6D2_8,20,rl_multistart_routed,111,531,529,531,0.03436370454507879,0.0034479113733169686,706.0,0.393,111,531,481,0.03793814388953223,0.0034563909680557026,842.0,86,404,318,0.08591911165924775,0.003268067358338111,926.0
queko_BIGD/20QBT_45CYC_.2D1_.6D2_9,20,rl_multistart_routed,96,480,404,480,0.04163791177702677,0.0035911608593821947,782.0,0.399,100,492,385,0.044244119389571866,0.0034919724503743553,642.0,80,388,312,0.08692971279976092,0.0035776974869421566,672.0
queko_BIGD/20QBT_45CYC_.3D1_.1D2_0,20,hybrid_sabre_adopted,19,100,127,100,0.5143365275007977,0.003547825275055685,164.0,0.43,19,100,127,0.5143365275007977,0.003547825275055685,164.0,10,59,71,0.6704430836050322,0.003425627859728029,136.0
queko_BIGD/20QBT_45CYC_.3D1_.1D2_1,20,hybrid_sabre_adopted,15,84,103,84,0.5781939916054535,0.0033262623641948106,134.0,0.422,15,84,103,0.5781939916054535,0.0033262623641948106,134.0,12,71,71,0.6216216617722133,0.003692717447407728,140.0
queko_BIGD/20QBT_45CYC_.3D1_.1D2_2,20,hybrid_sabre_adopted,10,63,79,63,0.6579853574440041,0.0037407846921736023,108.0,0.485,10,63,79,0.6578544115157045,0.0037407846921736023,108.0,4,37,52,0.7803131667668641,0.0035833268108621777,118.0
queko_BIGD/20QBT_45CYC_.3D1_.1D2_3,20,hybrid_sabre_adopted,14,83,114,83,0.6117671827533795,0.0033878008155696503,140.0,0.643,14,83,114,0.6117671827533795,0.0033878008155696503,140.0,10,63,80,0.676063081310554,0.002995941869613907,148.0
queko_BIGD/20QBT_45CYC_.3D1_.1D2_4,20,rl_multistart_routed,16,83,99,83,0.5743609254657034,0.0031726099672203683,122.0,0.569,15,80,105,0.5777770555217305,0.003612334124386339,128.0,7,44,48,0.74374408148609,0.003429450006811291,120.0
queko_BIGD/20QBT_45CYC_.3D1_.1D2_5,20,hybrid_sabre_adopted,12,77,87,77,0.5926100561223989,0.0031670521919337853,128.0,0.385,12,77,87,0.5926100561223989,0.0031670521919337853,128.0,11,56,64,0.687851262460473,0.003358587059238654,134.0
queko_BIGD/20QBT_45CYC_.3D1_.1D2_6,20,hybrid_sabre_adopted,13,74,67,74,0.6295356850433574,0.0033478232406506264,138.0,0.45,13,74,67,0.6295356850433574,0.0033478232406506264,138.0,5,40,43,0.7549385295502987,0.003666031241786216,140.0
queko_BIGD/20QBT_45CYC_.3D1_.1D2_7,20,hybrid_sabre_adopted,11,74,81,74,0.6133123468975159,0.003504401479978235,118.0,0.616,11,74,81,0.6134344267273327,0.003504401479978235,118.0,10,61,88,0.6725737641756807,0.0036025577724657313,140.0
queko_BIGD/20QBT_45CYC_.3D1_.1D2_8,20,hybrid_sabre_adopted,10,65,100,65,0.6364933061734694,0.00362215490728266,98.0,0.508,10,65,100,0.6364933061734694,0.00362215490728266,98.0,7,50,83,0.7236428452194844,0.003492015049390142,96.0
queko_BIGD/20QBT_45CYC_.3D1_.1D2_9,20,hybrid_sabre_adopted,18,91,74,91,0.5235357449106376,0.0038326027684211558,142.0,0.44,18,91,74,0.5235357449106376,0.0038326027684211558,142.0,13,74,77,0.61268135729925,0.003744470970738962,142.0
queko_BIGD/20QBT_45CYC_.3D1_.2D2_0,20,hybrid_sabre_adopted,39,193,173,193,0.27662047040693255,0.0035210679581596078,264.0,0.524,39,193,173,0.27662047040693255,0.0035210679581596078,264.0,28,140,146,0.3967746620784131,0.003615823809158826,236.0
queko_BIGD/20QBT_45CYC_.3D1_.2D2_1,20,hybrid_sabre_adopted,44,218,256,218,0.24018353544254945,0.0035277024432755657,366.0,0.429,44,218,256,0.24018353544254945,0.0035277024432755657,366.0,36,174,135,0.3285709221283274,0.003500495823002278,326.0
queko_BIGD/20QBT_45CYC_.3D1_.2D2_2,20,rl_multistart_routed,32,170,169,170,0.3336032863008518,0.003532860238877248,252.0,0.481,32,170,136,0.3136036349532336,0.003344994798017495,318.0,22,120,94,0.4637659018166273,0.0035215290882336958,248.0
queko_BIGD/20QBT_45CYC_.3D1_.2D2_3,20,rl_multistart_routed,38,194,136,194,0.2797593990931037,0.0036355449025880985,256.0,0.499,40,200,161,0.2881903466738663,0.003496502088393984,260.0,27,141,116,0.36909317133944614,0.0038627075190263054,268.0
queko_BIGD/20QBT_45CYC_.3D1_.2D2_4,20,hybrid_sabre_adopted,29,167,142,167,0.3454093400076609,0.0035345216464282036,240.0,0.363,29,167,142,0.3454093400076609,0.0035345216464282036,240.0,29,153,156,0.3622852956984775,0.0037200040649986734,296.0
queko_BIGD/20QBT_45CYC_.3D1_.2D2_5,20,rl_multistart_routed,42,206,202,206,0.2554791596114719,0.0033405162695267147,268.0,0.656,42,206,222,0.2807203914781363,0.003302107062535718,304.0,32,154,143,0.36337820972965507,0.003639711225449142,300.0
queko_BIGD/20QBT_45CYC_.3D1_.2D2_6,20,hybrid_sabre_adopted,35,181,166,181,0.326010378572325,0.0032270217641217334,316.0,0.362,35,181,166,0.326010378572325,0.0032270217641217334,316.0,28,138,121,0.4238673553590255,0.0034641665413896044,318.0
queko_BIGD/20QBT_45CYC_.3D1_.2D2_7,20,hybrid_sabre_adopted,37,195,149,195,0.28799995997321143,0.0035640449111744555,312.0,0.373,37,195,149,0.28799995997321143,0.0035640449111744555,312.0,29,151,160,0.4105313524265264,0.0032785517561566414,348.0
queko_BIGD/20QBT_45CYC_.3D1_.2D2_8,20,rl_multistart_routed,37,191,162,191,0.31566073910051695,0.0031490123633554487,276.0,0.362,40,200,154,0.29173117962611844,0.003387311896276649,308.0,25,125,128,0.4386713009845444,0.003542323312989383,268.0
queko_BIGD/20QBT_45CYC_.3D1_.2D2_9,20,hybrid_sabre_adopted,26,150,134,150,0.36819055384334903,0.003649890424686866,258.0,0.359,26,150,134,0.36819055384334903,0.003649890424686866,258.0,18,98,90,0.5310473374987222,0.0032065291134399064,266.0
queko_BIGD/20QBT_45CYC_.3D1_.3D2_0,20,rl_multistart_routed,57,284,234,284,0.16706762630291766,0.00340687607895893,448.0,0.376,57,284,239,0.15142567063533163,0.0036236292306983248,464.0,41,208,184,0.25851770620870324,0.0035274565807774517,408.0
queko_BIGD/20QBT_45CYC_.3D1_.3D2_1,20,hybrid_sabre_adopted,48,247,197,247,0.19935076276384606,0.003580835736088182,408.0,0.369,48,247,197,0.19935076276384606,0.003580835736088182,408.0,38,195,191,0.287500846487639,0.003586262957541364,358.0
queko_BIGD/20QBT_45CYC_.3D1_.3D2_2,20,rl_multistart_routed,58,291,247,291,0.13966134357319765,0.0034159325026815695,356.0,0.388,65,312,316,0.1457681127489022,0.003387470505636265,420.0,46,219,213,0.25725988321862386,0.0034142287502469926,382.0
queko_BIGD/20QBT_45CYC_.3D1_.3D2_3,20,hybrid_sabre_adopted,59,294,213,294,0.14514598843146545,0.003544055740467539,366.0,0.367,59,294,213,0.14514598843146545,0.003544055740467539,366.0,46,227,173,0.2515289269950396,0.0032899719851960624,404.0
queko_BIGD/20QBT_45CYC_.3D1_.3D2_4,20,hybrid_sabre_adopted,40,237,179,237,0.20872973051452876,0.0034757254194329396,400.0,0.485,40,237,179,0.20872973051452876,0.0034757254194329396,400.0,39,202,223,0.2664613591917687,0.003522855942585248,390.0
queko_BIGD/20QBT_45CYC_.3D1_.3D2_5,20,hybrid_sabre_adopted,50,259,270,259,0.19860952582054783,0.0033187298206221426,410.0,0.373,50,259,270,0.19860952582054783,0.0033187298206221426,410.0,44,213,198,0.2745035300012121,0.0032654343354084105,408.0
queko_BIGD/20QBT_45CYC_.3D1_.3D2_6,20,hybrid_sabre_adopted,48,257,237,257,0.19786434757063323,0.003364204025947669,364.0,0.373,48,257,237,0.19786434757063323,0.003364204025947669,364.0,51,236,209,0.22991009491328426,0.003581275198482269,400.0
queko_BIGD/20QBT_45CYC_.3D1_.3D2_7,20,hybrid_sabre_adopted,56,279,302,279,0.1827989192961783,0.0033736370132725034,402.0,0.41,56,279,302,0.1827989192961783,0.0033736370132725034,402.0,48,215,251,0.24609124207640382,0.003588510588746807,436.0
queko_BIGD/20QBT_45CYC_.3D1_.3D2_8,20,hybrid_sabre_adopted,54,277,223,277,0.15679327696622156,0.003580233542158803,414.0,0.476,54,277,223,0.15679327696622156,0.003580233542158803,414.0,33,192,196,0.29174146972512033,0.003507338768518468,358.0
queko_BIGD/20QBT_45CYC_.3D1_.3D2_9,20,hybrid_sabre_adopted,49,262,198,262,0.16699649865465088,0.00371120779351602,380.0,0.549,49,262,198,0.16699649865465088,0.00371120779351602,380.0,42,205,215,0.2673218504393496,0.0033188632962556095,446.0
queko_BIGD/20QBT_45CYC_.3D1_.4D2_0,20,hybrid_sabre_adopted,81,391,325,391,0.08632465161142014,0.003447552756020632,590.0,0.481,81,391,325,0.08632465161142014,0.003447552756020632,590.0,61,295,253,0.1625669441231149,0.0034434295527756265,510.0
queko_BIGD/20QBT_45CYC_.3D1_.4D2_1,20,hybrid_sabre_adopted,64,326,295,326,0.129233449771581,0.003321720330507009,504.0,0.468,64,326,295,0.129233449771581,0.003321720330507009,504.0,43,231,217,0.2428860932287541,0.003603615420792233,464.0
queko_BIGD/20QBT_45CYC_.3D1_.4D2_2,20,rl_multistart_routed,81,385,327,385,0.08287572879383381,0.0036107030394637958,496.0,0.479,81,385,313,0.09794350735946407,0.0033881228901818427,538.0,58,286,253,0.17260552486892802,0.003448886641789099,520.0
queko_BIGD/20QBT_45CYC_.3D1_.4D2_3,20,hybrid_sabre_adopted,47,269,209,269,0.1730666404203235,0.00366487343033453,470.0,0.559,47,269,209,0.1730666404203235,0.00366487343033453,470.0,42,208,151,0.279196336076187,0.0035567080551769173,420.0
queko_BIGD/20QBT_45CYC_.3D1_.4D2_4,20,hybrid_sabre_adopted,82,398,300,398,0.08326746183282165,0.0033974410690506625,566.0,0.652,82,398,300,0.08326746183282165,0.0033974410690506625,566.0,67,325,279,0.13174788332799806,0.003476528227084247,522.0
queko_BIGD/20QBT_45CYC_.3D1_.4D2_5,20,hybrid_sabre_adopted,63,329,304,329,0.12109524718746772,0.0032258533365335704,466.0,0.384,63,329,304,0.12109524718746772,0.0032258533365335704,466.0,44,230,228,0.24501577481698641,0.0033385117348291664,560.0
queko_BIGD/20QBT_45CYC_.3D1_.4D2_6,20,hybrid_sabre_adopted,79,385,351,385,0.09254220578693642,0.003299940293859493,618.0,0.497,79,385,351,0.09254220578693642,0.003299940293859493,618.0,62,306,291,0.14612479188555638,0.003506011325231202,576.0
queko_BIGD/20QBT_45CYC_.3D1_.4D2_7,20,rl_multistart_routed,70,354,285,354,0.09881467217712873,0.003627981419538369,462.0,0.523,75,369,329,0.0907632701188357,0.0035407726419498455,584.0,43,217,174,0.23558998468880896,0.0036355868695875787,506.0
queko_BIGD/20QBT_45CYC_.3D1_.4D2_8,20,rl_multistart_routed,74,378,278,378,0.09872486407713199,0.0031881691163069903,488.0,0.561,74,378,342,0.10365091029663284,0.003166613221379027,564.0,48,246,192,0.20349056989661743,0.0035479015869199497,506.0
queko_BIGD/20QBT_45CYC_.3D1_.4D2_9,20,hybrid_sabre_adopted,64,330,271,330,0.11630484418302643,0.0035564938663667778,474.0,0.487,64,330,271,0.11630484418302643,0.0035564938663667778,474.0,48,244,229,0.1977867544119773,0.00365018194749848,506.0
queko_BIGD/20QBT_45CYC_.3D1_.5D2_0,20,hybrid_sabre_adopted,90,441,380,441,0.06023434677015628,0.003514029906350897,586.0,0.481,90,441,380,0.06023434677015628,0.003514029906350897,586.0,60,317,306,0.13745285445190905,0.0033719938879911253,584.0
queko_BIGD/20QBT_45CYC_.3D1_.5D2_1,20,hybrid_sabre_adopted,90,459,416,459,0.051461095876659695,0.003440354874414457,784.0,0.376,90,459,416,0.051461095876659695,0.003440354874414457,784.0,63,330,280,0.13703032067927878,0.0033087833957828345,632.0
queko_BIGD/20QBT_45CYC_.3D1_.5D2_2,20,hybrid_sabre_adopted,87,440,342,440,0.06709403178971861,0.0034623308485210173,620.0,0.401,87,440,342,0.06709403178971861,0.0034623308485210173,620.0,72,347,333,0.11027639020086645,0.003411444565669875,802.0
queko_BIGD/20QBT_45CYC_.3D1_.5D2_3,20,hybrid_sabre_adopted,85,436,399,436,0.0682150312274575,0.003403221728558045,626.0,0.384,85,436,399,0.0682150312274575,0.003403221728558045,626.0,65,322,293,0.117949538489264,0.003593930724788239,646.0
queko_BIGD/20QBT_45CYC_.3D1_.5D2_4,20,hybrid_sabre_adopted,97,464,436,464,0.05026489380305917,0.0035024219917737347,818.0,0.381,97,464,436,0.05026489380305917,0.0035024219917737347,818.0,68,335,285,0.12073183007191346,0.0035452558076601802,576.0
queko_BIGD/20QBT_45CYC_.3D1_.5D2_5,20,rl_multistart_routed,90,439,413,439,0.059375824899964375,0.003502974535760123,582.0,0.637,89,436,339,0.06213356336636228,0.003483141316319049,614.0,67,298,229,0.14683109696180424,0.0034572795623213502,626.0
queko_BIGD/20QBT_45CYC_.3D1_.5D2_6,20,hybrid_sabre_adopted,82,411,414,411,0.07358409252280208,0.0034628405299103452,648.0,0.49,82,411,414,0.07358409252280208,0.0034628405299103452,648.0,63,314,262,0.15388056639069686,0.0029784630321539334,508.0
queko_BIGD/20QBT_45CYC_.3D1_.5D2_7,20,hybrid_sabre_adopted,87,436,349,436,0.06524791036336536,0.0034483235149400816,572.0,0.376,87,436,349,0.06524791036336536,0.0034483235149400816,572.0,71,338,220,0.12465188391120681,0.0034701079013211575,564.0
queko_BIGD/20QBT_45CYC_.3D1_.5D2_8,20,hybrid_sabre_adopted,84,411,320,411,0.07674204391024657,0.003384495396389915,718.0,0.381,84,411,320,0.07674204391024657,0.003384495396389915,718.0,62,283,271,0.1728515857627462,0.003467546352347333,588.0
queko_BIGD/20QBT_45CYC_.3D1_.5D2_9,20,hybrid_sabre_adopted,96,453,377,453,0.06506168530289766,0.0033250076533139373,638.0,0.471,96,453,377,0.06506168530289766,0.0033250076533139373,638.0,68,331,318,0.12175434283202861,0.0034643762190310927,588.0
queko_BIGD/20QBT_45CYC_.4D1_.1D2_0,20,hybrid_sabre_adopted,14,79,107,79,0.5875745494603447,0.003405956407240634,104.0,0.359,14,79,107,0.5874576160150121,0.003405956407240634,104.0,10,63,84,0.669700598307353,0.0031697068888388766,130.0
queko_BIGD/20QBT_45CYC_.4D1_.1D2_1,20,hybrid_sabre_adopted,21,106,121,106,0.48863496080829144,0.003557201395574656,152.0,0.365,21,106,121,0.48863496080829144,0.003557201395574656,152.0,11,68,71,0.6493686732634738,0.0033522262837389293,158.0
queko_BIGD/20QBT_45CYC_.4D1_.1D2_2,20,hybrid_sabre_adopted,11,76,96,76,0.6032115184149052,0.0036784203474427473,132.0,0.376,11,76,96,0.6032115184149052,0.0036784203474427473,132.0,10,67,81,0.6317002773481221,0.0035780999973091107,138.0
queko_BIGD/20QBT_45CYC_.4D1_.1D2_3,20,rl_multistart_routed,19,98,119,98,0.5111275748282229,0.003360886875086202,118.0,0.656,17,92,122,0.5474287886275987,0.00346048860131852,140.0,7,56,81,0.6644390491223439,0.003849670261792517,148.0
queko_BIGD/20QBT_45CYC_.4D1_.1D2_4,20,hybrid_sabre_adopted,17,92,95,92,0.5563095329805882,0.003273300760762852,146.0,0.481,17,92,95,0.5563095329805882,0.003273300760762852,146.0,10,55,64,0.6933440318479103,0.003682156331658855,172.0
queko_BIGD/20QBT_45CYC_.4D1_.1D2_5,20,rl_multistart_routed,21,104,112,104,0.530066577137758,0.0029639692121893606,142.0,0.39,21,104,123,0.5100514705465397,0.0035519338273195763,162.0,13,76,99,0.59499367962422,0.003924156556132886,146.0
queko_BIGD/20QBT_45CYC_.4D1_.1D2_6,20,rl_multistart_routed,13,78,119,78,0.5770935687793787,0.003392803880965161,104.0,0.372,16,87,109,0.5795232764323157,0.0033312562877020674,150.0,9,62,80,0.6661537543171374,0.003579457101111655,132.0
queko_BIGD/20QBT_45CYC_.4D1_.1D2_7,20,hybrid_sabre_adopted,12,73,83,73,0.6363027109611634,0.003384603481375714,124.0,0.358,12,73,83,0.6363027109611634,0.003384603481375714,124.0,10,53,67,0.7005940185763391,0.003362644114967894,146.0
queko_BIGD/20QBT_45CYC_.4D1_.1D2_8,20,rl_multistart_routed,15,84,103,84,0.5927945827214145,0.0033361587248073553,124.0,0.369,16,87,148,0.5767760176314282,0.003264022357148498,118.0,11,62,89,0.6642661516312743,0.0034946876155522626,132.0
queko_BIGD/20QBT_45CYC_.4D1_.1D2_9,20,hybrid_sabre_adopted,10,65,71,65,0.6495210456909228,0.003239762140429187,98.0,0.382,10,65,71,0.6495210456909228,0.003239762140429187,98.0,10,61,62,0.6800231627189065,0.0032005087328808245,100.0
queko_BIGD/20QBT_45CYC_.4D1_.2D2_0,20,hybrid_sabre_adopted,36,192,173,192,0.2897545699236501,0.0036172548532347197,352.0,0.621,36,192,173,0.2897545699236501,0.0036172548532347197,352.0,23,131,125,0.4333149346594876,0.0035539093077844217,342.0
queko_BIGD/20QBT_45CYC_.4D1_.2D2_1,20,hybrid_sabre_adopted,34,184,153,184,0.297487537252549,0.0035339215093376265,290.0,0.446,34,184,153,0.297487537252549,0.0035339215093376265,290.0,23,127,142,0.4365462140144554,0.0035191487980492774,278.0
queko_BIGD/20QBT_45CYC_.4D1_.2D2_2,20,hybrid_sabre_adopted,39,193,159,193,0.29642286821658487,0.0033879109847376595,282.0,0.368,39,193,159,0.29642286821658487,0.0033879109847376595,282.0,26,140,150,0.411538614135253,0.003456708235503142,252.0
queko_BIGD/20QBT_45CYC_.4D1_.2D2_3,20,hybrid_sabre_adopted,32,164,192,164,0.3677253701400774,0.0033005489618744485,240.0,0.625,32,164,192,0.3677253701400774,0.0033005489618744485,240.0,22,114,123,0.4682062175075066,0.003593493602832346,266.0
queko_BIGD/20QBT_45CYC_.4D1_.2D2_4,20,hybrid_sabre_adopted,31,171,157,171,0.31590370360556963,0.003649808714653003,324.0,0.377,31,171,157,0.31590370360556963,0.003649808714653003,324.0,26,136,108,0.4382328384226909,0.003259270524424886,282.0
queko_BIGD/20QBT_45CYC_.4D1_.2D2_5,20,hybrid_sabre_adopted,31,169,188,169,0.33811157700816197,0.003725682410266839,260.0,0.374,31,169,188,0.33811157700816197,0.003725682410266839,260.0,30,144,163,0.38789135340177255,0.003610295488647806,362.0
queko_BIGD/20QBT_45CYC_.4D1_.2D2_6,20,hybrid_sabre_adopted,44,212,235,212,0.25811312051335017,0.0036229292127495016,308.0,0.369,44,212,235,0.25811312051335017,0.0036229292127495016,308.0,30,154,114,0.4156374186364607,0.0030738189816063586,296.0
queko_BIGD/20QBT_45CYC_.4D1_.2D2_7,20,hybrid_sabre_adopted,29,167,145,167,0.334747777879006,0.003181773197711141,264.0,0.515,29,167,145,0.334747777879006,0.003181773197711141,264.0,34,168,137,0.3384287508891511,0.0035530292042747326,272.0
queko_BIGD/20QBT_45CYC_.4D1_.2D2_8,20,hybrid_sabre_adopted,38,192,206,192,0.2980630083397617,0.0032879120671088203,268.0,0.369,38,192,206,0.2980630083397617,0.0032879120671088203,268.0,26,132,129,0.42824390457136674,0.0031172633773759993,326.0
queko_BIGD/20QBT_45CYC_.4D1_.2D2_9,20,hybrid_sabre_adopted,34,190,158,190,0.30065486109772577,0.003395018086372876,270.0,0.404,34,190,158,0.30065486109772577,0.003395018086372876,270.0,25,137,124,0.4078850287021519,0.003553933905527811,304.0
queko_BIGD/20QBT_45CYC_.4D1_.3D2_0,20,hybrid_sabre_adopted,55,282,234,282,0.16489546904140115,0.0035569187192611654,458.0,0.37,55,282,234,0.16489546904140115,0.0035569187192611654,458.0,47,226,205,0.2369093763661548,0.0034236941486637906,464.0
queko_BIGD/20QBT_45CYC_.4D1_.3D2_1,20,hybrid_sabre_adopted,39,220,219,220,0.23483762803530117,0.0037086195705799195,396.0,0.594,39,220,219,0.23483762803530117,0.0037086195705799195,396.0,38,195,204,0.2897638335686059,0.003439687726264802,300.0
queko_BIGD/20QBT_45CYC_.4D1_.3D2_2,20,hybrid_sabre_adopted,58,291,226,291,0.1603352681622538,0.0033073929488123444,404.0,0.368,58,291,226,0.1603352681622538,0.0033073929488123444,404.0,46,225,190,0.24366549256140838,0.003323567364962301,446.0
queko_BIGD/20QBT_45CYC_.4D1_.3D2_3,20,hybrid_sabre_adopted,59,294,248,294,0.1472076661476414,0.0034955932550805252,412.0,0.44,59,294,248,0.1472076661476414,0.0034955932550805252,412.0,51,248,233,0.22160491725978082,0.0035584855842862003,434.0
queko_BIGD/20QBT_45CYC_.4D1_.3D2_4,20,hybrid_sabre_adopted,49,254,196,254,0.2009288685556939,0.0035002519207087504,426.0,0.59,49,254,196,0.2009288685556939,0.0035002519207087504,426.0,39,202,156,0.2849606183336549,0.003431261016644677,388.0
queko_BIGD/20QBT_45CYC_.4D1_.3D2_5,20,hybrid_sabre_adopted,50,261,206,261,0.2081765814387832,0.003421733622574189,368.0,0.369,50,261,206,0.2081765814387832,0.003421733622574189,368.0,42,201,190,0.2661520201690013,0.003736846555148923,400.0
queko_BIGD/20QBT_45CYC_.4D1_.3D2_6,20,hybrid_sabre_adopted,54,267,235,267,0.19012238300218262,0.0034341522828201802,364.0,0.383,54,267,235,0.19012238300218262,0.0034341522828201802,364.0,45,210,193,0.26575193884203796,0.003567944131692222,438.0
queko_BIGD/20QBT_45CYC_.4D1_.3D2_7,20,rl_multistart_routed,50,261,189,261,0.19829973196483228,0.0031926082445115685,412.0,0.386,56,279,264,0.18645030883789732,0.0032505223540151332,444.0,40,197,176,0.27830218805401813,0.003604871015835161,396.0
queko_BIGD/20QBT_45CYC_.4D1_.3D2_8,20,rl_multistart_routed,49,252,202,252,0.19213819337663882,0.003548590093996199,364.0,0.379,58,279,204,0.17090984430369185,0.003426215052541948,416.0,39,198,142,0.29031891139863447,0.0034257318240646984,384.0
queko_BIGD/20QBT_45CYC_.4D1_.3D2_9,20,rl_multistart_routed,53,264,280,264,0.18700172642254073,0.003458099933290892,340.0,0.395,55,270,252,0.18599687509770332,0.0032433004891097494,372.0,39,190,165,0.30278540591010006,0.0034060625475354055,398.0
queko_BIGD/20QBT_45CYC_.4D1_.4D2_0,20,hybrid_sabre_adopted,79,385,306,385,0.08140783430371284,0.003514662819476158,506.0,0.377,79,385,306,0.08140783430371284,0.003514662819476158,506.0,61,285,219,0.17470057923341248,0.0032621823851537615,544.0
queko_BIGD/20QBT_45CYC_.4D1_.4D2_1,20,rl_multistart_routed,71,365,316,365,0.10458025800913151,0.003357664825425387,534.0,0.619,85,407,328,0.07253568727522293,0.003641372744020377,570.0,56,264,206,0.19373962314818663,0.003369282646522484,576.0
queko_BIGD/20QBT_45CYC_.4D1_.4D2_2,20,rl_multistart_routed,81,395,341,395,0.08121531590816998,0.0034021570921918707,580.0,0.584,83,401,291,0.08761588560692739,0.0034311173884462574,652.0,50,258,176,0.1914470682655493,0.0036336918019625433,606.0
queko_BIGD/20QBT_45CYC_.4D1_.4D2_3,20,rl_multistart_routed,68,338,316,338,0.12009492207102544,0.003305540253522215,448.0,0.444,76,362,382,0.09632212779623993,0.0035383137648445978,558.0,58,260,213,0.18589933022109661,0.0036496289860645024,504.0
queko_BIGD/20QBT_45CYC_.4D1_.4D2_4,20,rl_multistart_routed,74,370,291,370,0.0944195696716143,0.0034516074871942613,514.0,0.547,74,370,275,0.09837233281830295,0.0033122574285601118,478.0,60,286,250,0.16548904932594388,0.0035816065588388877,484.0
queko_BIGD/20QBT_45CYC_.4D1_.4D2_5,20,hybrid_sabre_adopted,73,373,309,373,0.08603727622262719,0.003684891779567702,578.0,0.384,73,373,309,0.08603727622262719,0.003684891779567702,578.0,60,298,256,0.1532380766563774,0.0034881201457054646,494.0
queko_BIGD/20QBT_45CYC_.4D1_.4D2_6,20,rl_multistart_routed,77,373,343,373,0.09255517005016989,0.003551647869817765,526.0,0.396,77,373,354,0.09396944897356246,0.0034743177414448385,608.0,61,283,310,0.18173113281296624,0.0032658176574408763,586.0
queko_BIGD/20QBT_45CYC_.4D1_.4D2_7,20,hybrid_sabre_adopted,71,365,281,365,0.10344045163335912,0.003504946188211827,680.0,0.453,71,365,281,0.10344045163335912,0.003504946188211827,680.0,52,266,205,0.1876371109745435,0.0035005895924763958,542.0
queko_BIGD/20QBT_45CYC_.4D1_.4D2_8,20,hybrid_sabre_adopted,79,385,325,385,0.09094024324765762,0.0034806984585776337,574.0,0.589,79,385,325,0.09094024324765762,0.0034806984585776337,574.0,65,301,253,0.14189712585963915,0.0033939842897657492,588.0
