circuit,n_qubits,method,swaps,twoq,depth,twoq_depth,fidelity,mean_2q_err,static_cost,wall_s,qiskit-o1_swaps,qiskit-o1_twoq,qiskit-o1_depth,qiskit-o1_fidelity,qiskit-o1_mean_2q_err,qiskit-o1_static_cost,qiskit-o3_swaps,qiskit-o3_twoq,qiskit-o3_depth,qiskit-o3_fidelity,qiskit-o3_mean_2q_err,qiskit-o3_static_cost
queko_BNTF/16QBT_45CYC_TFL_4,16,hybrid_sabre_adopted,0,80,68,80,0.5860189714682884,0.003434174512668759,160.0,0.416,0,80,68,0.5860189714682884,0.003434174512668759,160.0,0,52,43,0.7281779868667748,0.003501329259764507,224.0
queko_BNTF/16QBT_45CYC_TFL_5,16,hybrid_sabre_adopted,0,72,63,72,0.6066065842745231,0.0035302535720039114,144.0,0.353,0,72,63,0.6066065842745231,0.0035302535720039114,144.0,0,50,41,0.7187962253649239,0.003794323498160075,144.0
queko_BNTF/16QBT_45CYC_TFL_6,16,hybrid_sabre_adopted,0,80,91,80,0.5583638886612948,0.00325834578478102,160.0,0.425,0,80,91,0.5583638886612948,0.00325834578478102,160.0,0,64,63,0.6546552322061887,0.0036751800147921026,160.0
queko_BNTF/16QBT_45CYC_TFL_7,16,hybrid_sabre_adopted,0,84,83,84,0.5534636067557387,0.003357291797755986,168.0,0.489,0,84,83,0.5534636067557387,0.003357291797755986,168.0,0,64,59,0.6598404217979146,0.0036814018270858446,168.0
queko_BNTF/16QBT_45CYC_TFL_8,16,hybrid_sabre_adopted,0,64,71,64,0.6216531779648404,0.0034633866796182876,128.0,0.372,0,64,71,0.6216531779648404,0.0034633866796182876,128.0,0,48,53,0.7212279917924256,0.0037702798264662913,128.0
queko_BNTF/16QBT_45CYC_TFL_9,16,hybrid_sabre_adopted,0,86,78,86,0.5443567022709647,0.0034450730320265835,172.0,0.299,0,86,78,0.5443567022709647,0.0034450730320265835,172.0,0,44,47,0.7412135905579176,0.003624885828346787,172.0
queko_BNTF/54QBT_05CYC_QSE_0,54,hybrid_sabre_adopted,0,48,19,48,0.6583901366136641,0.003387734178407682,96.0,0.686,0,48,19,0.6580658613380727,0.003387734178407682,96.0,0,44,15,0.7130551911437295,0.003337235875041209,136.0
queko_BNTF/54QBT_05CYC_QSE_1,54,hybrid_sabre_adopted,0,40,19,40,0.7093016889947743,0.0034051481443659764,80.0,0.665,0,40,19,0.7093635189758573,0.0034051481443659764,80.0,0,36,17,0.7511880301417567,0.0033994584836508925,108.0
queko_BNTF/54QBT_05CYC_QSE_2,54,hybrid_sabre_adopted,0,48,17,48,0.6505044941529882,0.003548490850755408,96.0,0.733,0,48,17,0.6503767662835386,0.003548490850755408,96.0,0,34,14,0.7368572711922527,0.003600019002119244,212.0
queko_BNTF/54QBT_05CYC_QSE_3,54,hybrid_sabre_adopted,0,48,20,48,0.6511000236232072,0.0035120525409989144,96.0,0.688,0,48,20,0.6511000236232072,0.0035120525409989144,96.0,0,38,16,0.7144361991630052,0.0035184124314584977,188.0
queko_BNTF/54QBT_05CYC_QSE_4,54,hybrid_sabre_adopted,0,38,16,38,0.7156623609358788,0.003592803746650659,76.0,0.652,0,38,16,0.7161851191542329,0.003592803746650659,76.0,0,34,14,0.7605774599022207,0.0035963028765618743,88.0
queko_BNTF/54QBT_05CYC_QSE_5,54,hybrid_sabre_adopted,0,44,19,44,0.6691488289201157,0.0035693729724724887,88.0,0.668,0,44,19,0.6690961715662073,0.0035693729724724887,88.0,0,36,15,0.7328514706124474,0.003524766930220117,120.0
queko_BNTF/54QBT_05CYC_QSE_6,54,hybrid_sabre_adopted,0,44,20,44,0.664673337251073,0.0035690746615589016,88.0,0.79,0,44,20,0.664590562064002,0.0035690746615589016,88.0,0,42,17,0.7030685814087886,0.0036116500038392775,116.0
queko_BNTF/54QBT_05CYC_QSE_7,54,hybrid_sabre_adopted,0,44,20,44,0.6648255275767536,0.0035341999438458158,88.0,0.702,0,44,20,0.6644980826938698,0.0035341999438458158,88.0,0,42,16,0.7130483909112165,0.0037254557932145903,100.0
queko_BNTF/54QBT_05CYC_QSE_8,54,hybrid_sabre_adopted,0,42,23,42,0.6784855789656601,0.003634555729095249,84.0,0.898,0,42,23,0.6787353795372121,0.003634555729095249,84.0,0,38,19,0.7229063132846317,0.0035998964100211633,124.0
queko_BNTF/54QBT_05CYC_QSE_9,54,hybrid_sabre_adopted,0,48,20,48,0.6364375514212175,0.003505659693227187,96.0,0.787,0,48,20,0.6367376360046338,0.003505659693227187,96.0,0,42,16,0.69392521920117,0.003588040613514409,160.0
queko_BNTF/54QBT_10CYC_QSE_0,54,hybrid_sabre_adopted,0,80,31,80,0.508821197848618,0.0033594300454371138,160.0,1.061,0,80,31,0.5088875950896994,0.0033594300454371138,160.0,0,66,24,0.6048074571067517,0.0033360084938604054,224.0
