circuit,n_qubits,method,swaps,twoq,depth,twoq_depth,fidelity,mean_2q_err,static_cost,wall_s,qiskit-o1_swaps,qiskit-o1_twoq,qiskit-o1_depth,qiskit-o1_fidelity,qiskit-o1_mean_2q_err,qiskit-o1_static_cost,qiskit-o3_swaps,qiskit-o3_twoq,qiskit-o3_depth,qiskit-o3_fidelity,qiskit-o3_mean_2q_err,qiskit-o3_static_cost
queko_BNTF/16QBT_20CYC_TFL_3,16,hybrid_sabre_adopted,0,36,39,36,0.3220199777321346,0.016919621520789192,116.0,0.642,0,36,39,0.3220199777321346,0.016919621520789192,116.0,0,16,26,0.6800639443239829,0.011356110145553154,492.0
queko_BNTF/16QBT_20CYC_TFL_4,16,hybrid_sabre_adopted,0,40,37,40,0.3630121097199533,0.013231129497217308,148.0,0.653,0,40,37,0.3630121097199533,0.013231129497217308,148.0,0,30,28,0.5167117598352323,0.01196983650663725,132.0
queko_BNTF/16QBT_20CYC_TFL_5,16,hybrid_sabre_adopted,0,46,37,46,0.36312151775906687,0.012444884027438425,116.0,0.674,0,46,37,0.36312151775906687,0.012444884027438425,116.0,0,30,27,0.5283164784113736,0.01236888565219269,116.0
queko_BNTF/16QBT_20CYC_TFL_6,16,hybrid_sabre_adopted,0,36,37,36,0.3085655135126912,0.018098972738305977,168.0,0.628,0,36,37,0.3085655135126912,0.018098972738305977,168.0,0,28,29,0.5023149370186178,0.01496401092289701,388.0
queko_BNTF/16QBT_20CYC_TFL_7,16,hybrid_sabre_adopted,0,50,47,50,0.21662382246478298,0.014490502530626446,116.0,0.673,0,50,47,0.21662382246478298,0.014490502530626446,116.0,0,44,39,0.42327158691531447,0.011045165083852025,116.0
queko_BNTF/16QBT_20CYC_TFL_8,16,hybrid_sabre_adopted,0,38,38,38,0.31248381932400643,0.01597448316090902,116.0,0.655,0,38,38,0.31248381932400643,0.01597448316090902,116.0,0,28,26,0.5118917272174301,0.013084295213354146,124.0
queko_BNTF/16QBT_20CYC_TFL_9,16,hybrid_sabre_adopted,0,40,37,40,0.3100968832016302,0.0156452783645776,116.0,0.523,0,40,37,0.3100968832016302,0.0156452783645776,116.0,0,30,27,0.6020286975902622,0.007997237165233838,196.0
queko_BNTF/16QBT_25CYC_TFL_0,16,hybrid_sabre_adopted,0,40,35,40,0.3146140645337322,0.014457081683214948,144.0,0.383,0,40,35,0.3146140645337322,0.014457081683214948,144.0,0,26,26,0.5341503208669524,0.013628272904053267,724.0
queko_BNTF/16QBT_25CYC_TFL_1,16,hybrid_sabre_adopted,0,52,41,52,0.3036310814293629,0.013460489295059226,144.0,0.417,0,52,41,0.3036310814293629,0.013460489295059226,144.0,0,30,24,0.5504744733231013,0.0113933807608205,144.0
queko_BNTF/16QBT_25CYC_TFL_2,16,hybrid_sabre_adopted,0,38,37,38,0.2986461284972294,0.01792303842032428,208.0,0.396,0,38,37,0.2986461284972294,0.01792303842032428,208.0,0,24,24,0.6278915795381209,0.010615728721548224,628.0
queko_BNTF/16QBT_25CYC_TFL_3,16,hybrid_sabre_adopted,0,54,47,54,0.2559479701476414,0.013475986287765373,144.0,0.41,0,54,47,0.2559479701476414,0.013475986287765373,144.0,0,32,30,0.40677210962198135,0.015876943157638504,144.0
queko_BNTF/16QBT_25CYC_TFL_4,16,hybrid_sabre_adopted,0,46,49,46,0.29240578206269646,0.013490635489714842,144.0,0.602,0,46,49,0.29240578206269646,0.013490635489714842,144.0,0,30,40,0.4245181297978739,0.015801040584059588,472.0
queko_BNTF/16QBT_25CYC_TFL_5,16,hybrid_sabre_adopted,0,42,47,42,0.25981274100458346,0.01659091306988992,144.0,0.387,0,42,47,0.25981274100458346,0.01659091306988992,144.0,0,24,23,0.6793065306556333,0.008518245050222448,144.0
queko_BNTF/16QBT_25CYC_TFL_6,16,hybrid_sabre_adopted,0,48,43,48,0.28542381326685295,0.01392046152782378,144.0,0.428,0,48,43,0.28542381326685295,0.01392046152782378,144.0,0,34,31,0.4594216322718405,0.011955548594496308,160.0
queko_BNTF/16QBT_25CYC_TFL_7,16,hybrid_sabre_adopted,0,50,40,50,0.2613032821830679,0.014075348031739383,144.0,0.389,0,50,40,0.2613032821830679,0.014075348031739383,144.0,0,38,33,0.39882186999298025,0.013402809003298967,144.0
queko_BNTF/16QBT_25CYC_TFL_8,16,hybrid_sabre_adopted,0,54,52,54,0.22046211818472689,0.01757426233181321,144.0,0.466,0,54,52,0.22046211818472689,0.01757426233181321,144.0,0,30,38,0.5150671912014942,0.01096563097598943,368.0
queko_BNTF/16QBT_25CYC_TFL_9,16,hybrid_sabre_adopted,0,42,48,42,0.3279127464718457,0.014052230084853547,160.0,0.644,0,42,48,0.3279127464718457,0.014052230084853547,160.0,0,28,32,0.584550847592212,0.010073995454094039,176.0
queko_BNTF/16QBT_30CYC_TFL_0,16,hybrid_sabre_adopted,0,53,48,53,0.28291434798884724,0.011447789760377539,174.0,0.574,0,53,48,0.28291434798884724,0.011447789760377539,174.0,0,27,24,0.47938540906599375,0.015086437407772308,174.0
queko_BNTF/16QBT_30CYC_TFL_1,16,hybrid_sabre_adopted,0,65,54,65,0.21339472249064437,0.012123582956568884,174.0,0.459,0,65,54,0.21339472249064437,0.012123582956568884,174.0,0,39,33,0.40301565202246514,0.013220823768715771,174.0
queko_BNTF/16QBT_30CYC_TFL_2,16,hybrid_sabre_adopted,0,55,50,55,0.2491258035959025,0.015083999438737157,174.0,0.393,0,55,50,0.2491258035959025,0.015083999438737157,174.0,0,37,32,0.45010326846797266,0.01305704872308481,174.0
queko_BNTF/16QBT_30CYC_TFL_3,16,hybrid_sabre_adopted,0,61,59,61,0.23824734323109908,0.01285667831939652,174.0,0.471,0,61,59,0.23824734323109908,0.01285667831939652,174.0,0,43,37,0.3987336290851082,0.012291155904690439,174.0
queko_BNTF/16QBT_30CYC_TFL_4,16,hybrid_sabre_adopted,0,57,59,57,0.22111233644778303,0.013654833135158742,222.0,0.509,0,57,59,0.22111233644778303,0.013654833135158742,222.0,0,41,40,0.33946897266664383,0.014736315694467943,190.0
queko_BNTF/16QBT_30CYC_TFL_5,16,hybrid_sabre_adopted,0,63,59,63,0.1283301683903235,0.018833949757197536,174.0,0.554,0,63,59,0.1283301683903235,0.018833949757197536,174.0,0,47,46,0.40691745338678015,0.009793771822367668,174.0
queko_BNTF/16QBT_30CYC_TFL_6,16,hybrid_sabre_adopted,0,67,68,67,0.20467282698004327,0.013425402122023667,174.0,0.598,0,67,68,0.20467282698004327,0.013425402122023667,174.0,0,41,39,0.3991221407426617,0.013088901134011944,174.0
queko_BNTF/16QBT_30CYC_TFL_7,16,hybrid_sabre_adopted,0,69,54,69,0.17181077394794814,0.013436343413854763,174.0,0.452,0,69,54,0.17181077394794814,0.013436343413854763,174.0,0,45,36,0.36562391713922454,0.011828556514722356,550.0
queko_BNTF/16QBT_30CYC_TFL_8,16,hybrid_sabre_adopted,0,57,63,57,0.15928744454965119,0.017460505290228905,174.0,0.367,0,57,63,0.15928744454965119,0.017460505290228905,174.0,0,51,49,0.3785439913350627,0.01169320754982721,174.0
queko_BNTF/16QBT_30CYC_TFL_9,16,hybrid_sabre_adopted,0,49,45,49,0.3252931400760922,0.01391634105443431,174.0,0.396,0,49,45,0.3252931400760922,0.01391634105443431,174.0,0,29,30,0.45979429613243594,0.015560980055935706,174.0
queko_BNTF/16QBT_35CYC_TFL_0,16,hybrid_sabre_adopted,0,63,60,63,0.1515244106266226,0.015066158524462435,202.0,0.486,0,63,60,0.1515244106266226,0.015066158524462435,202.0,0,45,43,0.2912513658115011,0.01482921704680282,226.0
queko_BNTF/16QBT_35CYC_TFL_1,16,hybrid_sabre_adopted,0,61,56,61,0.17309706544007822,0.015679511554391422,202.0,0.403,0,61,56,0.17309706544007822,0.015679511554391422,202.0,0,43,39,0.36331574010143547,0.01482529729594699,202.0
queko_BNTF/16QBT_35CYC_TFL_2,16,hybrid_sabre_adopted,0,67,69,67,0.13124116831237606,0.015748338211939848,202.0,0.392,0,67,69,0.13124116831237606,0.015748338211939848,202.0,0,43,51,0.32509032935542814,0.0128198997759996,274.0
queko_BNTF/16QBT_35CYC_TFL_3,16,hybrid_sabre_adopted,0,71,66,71,0.08845986393332378,0.01940562928388234,202.0,0.373,0,71,66,0.08845986393332378,0.01940562928388234,202.0,0,41,50,0.36398745725974607,0.012236707573504051,218.0
queko_BNTF/16QBT_35CYC_TFL_4,16,hybrid_sabre_adopted,0,63,55,63,0.1897397651981201,0.012174781076232002,202.0,0.375,0,63,55,0.1897397651981201,0.012174781076232002,202.0,0,43,44,0.3431012770541227,0.015131684803442097,202.0
queko_BNTF/16QBT_35CYC_TFL_5,16,hybrid_sabre_adopted,0,69,64,69,0.1601022817468259,0.01406549164641463,202.0,0.428,0,69,64,0.1601022817468259,0.01406549164641463,202.0,0,47,41,0.42875901262002536,0.010253343423417119,274.0
queko_BNTF/16QBT_35CYC_TFL_6,16,hybrid_sabre_adopted,0,73,70,73,0.12047314597551781,0.014256480096219904,202.0,0.354,0,73,70,0.12047314597551781,0.014256480096219904,202.0,0,53,53,0.2662688045178211,0.013955706289855993,202.0
queko_BNTF/16QBT_35CYC_TFL_7,16,hybrid_sabre_adopted,0,71,68,71,0.148958812375161,0.01510300197417587,210.0,0.399,0,71,68,0.148958812375161,0.01510300197417587,210.0,0,43,47,0.40630492105908284,0.01200721581052731,202.0
queko_BNTF/16QBT_35CYC_TFL_8,16,hybrid_sabre_adopted,0,79,82,79,0.13562105769736627,0.01364123443845357,202.0,0.37,0,79,82,0.13562105769736627,0.01364123443845357,202.0,0,53,63,0.2527070514332131,0.015347160032645366,202.0
queko_BNTF/16QBT_35CYC_TFL_9,16,hybrid_sabre_adopted,0,75,60,75,0.10887914207554296,0.016566506581509235,202.0,0.476,0,75,60,0.10887914207554296,0.016566506581509235,202.0,0,65,47,0.2272501137170114,0.013142192328750598,202.0
queko_BNTF/16QBT_40CYC_TFL_0,16,hybrid_sabre_adopted,0,76,84,76,0.12878150253610196,0.014444180873214188,232.0,0.45,0,76,84,0.12878150253610196,0.014444180873214188,232.0,0,44,49,0.3796578574174454,0.012124355296082525,232.0
queko_BNTF/16QBT_40CYC_TFL_1,16,hybrid_sabre_adopted,0,86,80,86,0.10257850303427389,0.014198283712409153,232.0,0.441,0,86,80,0.10257850303427389,0.014198283712409153,232.0,0,60,58,0.2408470966630907,0.014105136768701584,232.0
queko_BNTF/16QBT_40CYC_TFL_2,16,hybrid_sabre_adopted,0,70,64,70,0.19024963754672344,0.013640489970093657,232.0,0.387,0,70,64,0.19024963754672344,0.013640489970093657,232.0,0,50,43,0.3946830269006625,0.010544801411624274,232.0
queko_BNTF/16QBT_40CYC_TFL_3,16,hybrid_sabre_adopted,0,68,67,68,0.1257214000118276,0.01955181275646476,232.0,0.673,0,68,67,0.1257214000118276,0.01955181275646476,232.0,0,28,39,0.4255332878616506,0.01791470346798977,788.0
queko_BNTF/16QBT_40CYC_TFL_4,16,hybrid_sabre_adopted,0,68,75,68,0.1493115959463354,0.01574641115267723,232.0,0.525,0,68,75,0.1493115959463354,0.01574641115267723,232.0,0,42,38,0.4681866015172219,0.011562219549056828,280.0
queko_BNTF/16QBT_40CYC_TFL_5,16,hybrid_sabre_adopted,0,66,65,66,0.16345149162945982,0.013259037980757362,232.0,0.472,0,66,65,0.16345149162945982,0.013259037980757362,232.0,0,46,46,0.31580979971041573,0.014333865152044578,232.0
queko_BNTF/16QBT_40CYC_TFL_6,16,hybrid_sabre_adopted,0,70,59,70,0.17192478920258525,0.0138112056493675,232.0,0.377,0,70,59,0.17192478920258525,0.0138112056493675,232.0,0,36,33,0.39564221137267813,0.014435313134118657,424.0
queko_BNTF/16QBT_40CYC_TFL_7,16,hybrid_sabre_adopted,0,80,81,80,0.08302012591096353,0.015954583550502784,232.0,0.45,0,80,81,0.08302012591096353,0.015954583550502784,232.0,0,52,55,0.2524448808280905,0.016959528119694714,232.0
queko_BNTF/16QBT_40CYC_TFL_8,16,hybrid_sabre_adopted,0,70,74,70,0.13684021863714244,0.01577885836553249,232.0,0.397,0,70,74,0.13684021863714244,0.01577885836553249,232.0,0,48,56,0.41415501859985976,0.010751523142643729,248.0
queko_BNTF/16QBT_40CYC_TFL_9,16,hybrid_sabre_adopted,0,70,59,70,0.1356226661976474,0.013825993630765983,232.0,0.679,0,70,59,0.1356226661976474,0.013825993630765983,232.0,0,48,42,0.3545294075946001,0.013178847558439807,232.0
queko_BNTF/16QBT_45CYC_TFL_0,16,hybrid_sabre_adopted,0,74,63,74,0.14564894474280468,0.01380098195136661,260.0,0.67,0,74,63,0.14564894474280468,0.01380098195136661,260.0,0,44,38,0.4260772259630245,0.010614913119278134,260.0
queko_BNTF/16QBT_45CYC_TFL_1,16,hybrid_sabre_adopted,0,86,83,86,0.1386919656589321,0.012031575262707811,260.0,0.659,0,86,83,0.1386919656589321,0.012031575262707811,260.0,0,56,56,0.273163184536594,0.013005806064700882,260.0
queko_BNTF/16QBT_45CYC_TFL_2,16,hybrid_sabre_adopted,0,86,78,86,0.08716410575562109,0.014738937058378716,260.0,0.42,0,86,78,0.08716410575562109,0.014738937058378716,260.0,0,50,42,0.2522463498704572,0.015915635200726513,260.0
queko_BNTF/16QBT_45CYC_TFL_3,16,hybrid_sabre_adopted,0,82,77,82,0.14369936851535564,0.012274809506523038,260.0,0.58,0,82,77,0.14369936851535564,0.012274809506523038,260.0,0,44,38,0.39905118157921043,0.011158990478963212,260.0
queko_BNTF/16QBT_45CYC_TFL_4,16,hybrid_sabre_adopted,0,80,68,80,0.09476410981638905,0.016502453372386962,260.0,0.435,0,80,68,0.09476410981638905,0.016502453372386962,260.0,0,52,50,0.4313563241032491,0.009168497446554544,340.0
queko_BNTF/16QBT_45CYC_TFL_5,16,hybrid_sabre_adopted,0,72,63,72,0.13926356508793974,0.013930917858057985,260.0,0.477,0,72,63,0.13926356508793974,0.013930917858057985,260.0,0,58,46,0.2125621087079912,0.015492852386447323,260.0
queko_BNTF/16QBT_45CYC_TFL_6,16,hybrid_sabre_adopted,0,80,91,80,0.07309238943517991,0.01755312291004069,260.0,0.379,0,80,91,0.07309238943517991,0.01755312291004069,260.0,0,60,62,0.2282015958999108,0.01550862595441813,276.0
queko_BNTF/16QBT_45CYC_TFL_7,16,hybrid_sabre_adopted,0,84,83,84,0.1289321971347007,0.013755164241059478,260.0,0.368,0,84,83,0.1289321971347007,0.013755164241059478,260.0,0,60,59,0.21763737803218214,0.014173012161305,260.0
queko_BNTF/16QBT_45CYC_TFL_8,16,hybrid_sabre_adopted,0,64,71,64,0.13516699766555987,0.015644484070073267,260.0,0.382,0,64,71,0.13516699766555987,0.015644484070073267,260.0,0,48,53,0.2492481919720988,0.015768441981327375,260.0
queko_BNTF/16QBT_45CYC_TFL_9,16,hybrid_sabre_adopted,0,86,78,86,0.07462443884905899,0.01601689725629309,260.0,0.407,0,86,78,0.07462443884905899,0.01601689725629309,260.0,0,46,47,0.2844054887618574,0.015493151209142913,284.0
queko_BNTF/54QBT_05CYC_QSE_0,54,hybrid_sabre_adopted,0,48,19,48,0.4003441217328931,0.008971028553248024,160.0,0.82,0,48,19,0.40032629040490053,0.008971028553248024,144.0,0,44,15,0.4271122698391534,0.010613953207897929,204.0
queko_BNTF/54QBT_05CYC_QSE_1,54,hybrid_sabre_adopted,0,40,19,40,0.4426269269406133,0.009046055141458568,216.0,0.821,0,40,19,0.44273162443707204,0.009046055141458568,280.0,0,32,17,0.5212574203686093,0.010191098311510764,240.0
queko_BNTF/54QBT_05CYC_QSE_2,54,hybrid_sabre_adopted,0,48,17,48,0.37604791592146547,0.008840123891262859,204.0,0.825,0,48,17,0.37617192016100304,0.008840123891262859,208.0,0,34,13,0.4994211461746535,0.010450836360169156,384.0
queko_BNTF/54QBT_05CYC_QSE_3,54,hybrid_sabre_adopted,0,48,20,48,0.4233667000028322,0.008007738342112719,228.0,0.817,0,48,20,0.4233667000028322,0.008007738342112719,228.0,0,38,16,0.48533507148523697,0.00916856421817891,284.0
queko_BNTF/54QBT_05CYC_QSE_4,54,hybrid_sabre_adopted,0,38,16,38,0.45819169636802587,0.009956491909932499,304.0,0.813,0,38,16,0.45616082049375256,0.009956491909932499,356.0,0,34,14,0.4967214238069633,0.01066052698051577,420.0
queko_BNTF/54QBT_05CYC_QSE_5,54,hybrid_sabre_adopted,0,44,19,44,0.35788690158096864,0.010901858166814838,248.0,0.811,0,44,19,0.35779218120702094,0.010901858166814838,244.0,0,36,15,0.4264356615462158,0.012888361628142253,344.0
queko_BNTF/54QBT_05CYC_QSE_6,54,hybrid_sabre_adopted,0,44,20,44,0.3441739841577429,0.011595223861536249,228.0,0.813,0,44,20,0.3439130245047857,0.011595223861536249,196.0,0,42,17,0.39926306893104285,0.01194387943176953,272.0
queko_BNTF/54QBT_05CYC_QSE_7,54,hybrid_sabre_adopted,0,44,20,44,0.40697201572536273,0.009501428315193282,176.0,0.813,0,44,20,0.40713490832596794,0.009501428315193282,160.0,0,40,16,0.47121390958178355,0.010466148101757371,316.0
queko_BNTF/54QBT_05CYC_QSE_8,54,hybrid_sabre_adopted,0,42,23,42,0.40631015451944885,0.009087707477382453,248.0,0.807,0,42,23,0.41067725268557687,0.009087707477382453,240.0,0,38,20,0.47593184413680845,0.009633201283701648,244.0
queko_BNTF/54QBT_05CYC_QSE_9,54,hybrid_sabre_adopted,0,48,20,48,0.37530603569135573,0.009224062321932574,132.0,0.793,0,48,20,0.37530603569135573,0.009224062321932574,136.0,0,42,16,0.45840472116025033,0.009209615333779534,228.0
queko_BNTF/54QBT_10CYC_QSE_0,54,hybrid_sabre_adopted,53,239,90,239,0.057480423932804454,0.007442796492557559,540.0,0.862,53,239,90,0.057418465231820905,0.007442796492557559,560.0,0,68,24,0.31120578384281883,0.008984723694036792,408.0
queko_BNTF/54QBT_10CYC_QSE_1,54,hybrid_sabre_adopted,64,288,171,288,0.02792246737856281,0.007531991056513736,482.0,0.858,64,288,171,0.02792246737856281,0.007531991056513736,482.0,42,212,101,0.11966103828577412,0.005988152992668851,406.0
